MetricID,ShipmentID,CustomerSatisfaction
14168,4770,5
14169,4770,2
14170,4771,1
14171,4771,3
14172,4771,4
14173,4771,3
14174,4771,1
14175,4772,3
14176,4772,1
14177,4772,1
14178,4773,4
14179,4773,2
14180,4773,1
14181,4774,2
14182,4774,5
14183,4774,1
14184,4775,2
14185,4775,4
14186,4775,1
14187,4776,5
14188,4776,5
14189,4776,3
14190,4776,2
14191,4776,5
14192,4777,4
14193,4777,4
14194,4777,5
14195,4777,1
14196,4778,3
14197,4778,2
14198,4778,1
14199,4778,5
14200,4778,3
14201,4779,5
14202,4779,5
14203,4779,2
14204,4780,2
14205,4780,2
14206,4780,5
14207,4780,3
14208,4781,4
14209,4781,4
14210,4782,2
14211,4783,5
14212,4783,5
14213,4783,1
14214,4784,2
14215,4784,2
14216,4784,4
14217,4784,5
14218,4785,3
14219,4785,5
14220,4785,2
14221,4786,1
14222,4786,1
14223,4786,3
14224,4787,1
14225,4787,2
14226,4787,4
14227,4788,3
14228,4788,3
14229,4788,1
14230,4789,4
14231,4790,1
14232,4790,5
14233,4791,1
14234,4791,3
14235,4792,5
14236,4792,5
14237,4793,2
14238,4793,2
14239,4794,3
14240,4794,3
14241,4794,5
14242,4795,1
14243,4796,4
14244,4796,2
14245,4796,4
14246,4797,5
14247,4797,4
14248,4798,1
14249,4798,5
14250,4798,3
14251,4799,4
14252,4799,4
14253,4799,1
14254,4799,3
14255,4800,2
14256,4800,2
14257,4800,1
14258,4801,1
14259,4802,5
14260,4803,2
14261,4803,2
14262,4803,1
14263,4803,2
14264,4803,2
14265,4804,2
14266,4805,4
14267,4805,1
14268,4805,5
14269,4805,2
14270,4805,1
14271,4806,2
14272,4807,1
14273,4807,2
14274,4807,3
14275,4807,5
14276,4808,4
14277,4808,2
14278,4808,2
14279,4808,2
14280,4808,5
14281,4809,3
14282,4809,2
14283,4810,1
14284,4811,4
14285,4811,1
14286,4811,1
14287,4812,2
14288,4813,4
14289,4813,2
14290,4814,4
14291,4814,3
14292,4814,4
14293,4814,2
14294,4814,3
14295,4815,3
14296,4816,1
14297,4816,5
14298,4816,4
14299,4816,3
14300,4817,2
14301,4817,3
14302,4818,3
14303,4818,5
14304,4818,1
14305,4818,5
14306,4818,3
14307,4819,5
14308,4819,2
14309,4819,4
14310,4820,5
14311,4821,4
14312,4821,1
14313,4821,3
14314,4822,4
14315,4822,2
14316,4823,4
14317,4823,4
14318,4824,4
14319,4824,5
14320,4824,4
14321,4824,2
14322,4825,1
14323,4825,1
14324,4825,1
14325,4825,5
14326,4825,4
14327,4826,2
14328,4827,2
14329,4827,4
14330,4827,4
14331,4827,3
14332,4828,3
14333,4828,2
14334,4829,4
14335,4829,5
14336,4829,4
14337,4829,5
14338,4829,3
14339,4830,5
14340,4830,4
14341,4830,4
14342,4831,2
14343,4831,2
14344,4831,4
14345,4831,3
14346,4831,1
14347,4832,5
14348,4832,3
14349,4832,2
14350,4832,3
14351,4832,3
14352,4833,1
14353,4833,3
14354,4834,4
14355,4835,1
14356,4835,2
14357,4836,3
14358,4837,3
14359,4837,4
14360,4838,3
14361,4838,3
14362,4838,3
14363,4838,2
14364,4839,3
14365,4840,4
14366,4840,3
14367,4840,1
14368,4840,5
14369,4840,5
14370,4841,1
14371,4841,5
14372,4842,4
14373,4842,4
14374,4842,1
14375,4843,5
14376,4843,3
14377,4843,4
14378,4843,5
14379,4844,3
14380,4844,5
14381,4844,1
14382,4844,3
14383,4845,2
14384,4845,3
14385,4846,3
14386,4846,4
14387,4847,1
14388,4847,5
14389,4848,5
14390,4848,4
14391,4848,1
14392,4848,5
14393,4848,5
14394,4849,4
14395,4849,1
14396,4850,2
14397,4850,3
14398,4850,3
14399,4850,2
14400,4850,1
14401,4851,2
14402,4851,4
14403,4851,2
14404,4851,4
14405,4851,3
14406,4852,4
14407,4852,5
14408,4852,5
14409,4852,3
14410,4852,2
14411,4853,5
14412,4854,1
14413,4855,2
14414,4855,2
14415,4855,5
14416,4856,5
14417,4856,3
14418,4857,5
14419,4857,3
14420,4858,4
14421,4859,1
14422,4859,2
14423,4859,2
14424,4860,5
14425,4860,1
14426,4860,2
14427,4860,3
14428,4860,5
14429,4861,5
14430,4861,4
14431,4862,2
14432,4862,2
14433,4862,2
14434,4862,5
14435,4862,5
14436,4863,3
14437,4864,1
14438,4864,3
14439,4864,2
14440,4865,2
14441,4865,4
14442,4865,2
14443,4866,5
14444,4866,1
14445,4866,5
14446,4866,4
14447,4867,5
14448,4868,4
14449,4868,1
14450,4868,2
14451,4868,5
14452,4869,2
14453,4869,2
14454,4869,4
14455,4870,5
14456,4870,3
14457,4870,5
14458,4871,1
14459,4871,4
14460,4871,1
14461,4871,3
14462,4872,4
14463,4872,3
14464,4872,2
14465,4872,4
14466,4872,2
14467,4873,5
14468,4873,3
14469,4873,3
14470,4874,4
14471,4875,2
14472,4875,1
14473,4876,4
14474,4876,2
14475,4876,3
14476,4876,1
14477,4876,1
14478,4877,1
14479,4877,1
14480,4877,4
14481,4877,3
14482,4878,4
14483,4878,1
14484,4878,4
14485,4879,4
14486,4879,4
14487,4879,1
14488,4879,2
14489,4879,1
14490,4880,5
14491,4880,4
14492,4880,3
14493,4881,4
14494,4881,1
14495,4881,5
14496,4882,2
14497,4882,4
14498,4883,3
14499,4883,3
14500,4883,2
14501,4883,5
14502,4883,2
14503,4884,3
14504,4884,3
14505,4884,1
14506,4884,3
14507,4884,1
14508,4885,1
14509,4885,4
14510,4885,3
14511,4885,4
14512,4885,3
14513,4886,4
14514,4887,5
14515,4887,5
14516,4887,1
14517,4888,4
14518,4888,2
14519,4888,4
14520,4888,2
14521,4888,1
14522,4889,4
14523,4890,3
14524,4890,2
14525,4890,3
14526,4890,5
14527,4890,1
14528,4891,3
14529,4891,4
14530,4892,3
14531,4892,5
14532,4893,2
14533,4893,2
14534,4893,1
14535,4893,2
14536,4893,1
14537,4894,2
14538,4894,3
14539,4894,4
14540,4894,5
14541,4895,5
14542,4895,1
14543,4895,5
14544,4895,3
14545,4896,4
14546,4896,5
14547,4896,5
14548,4897,5
14549,4897,5
14550,4898,4
14551,4899,5
14552,4899,1
14553,4899,5
14554,4899,1
14555,4899,1
14556,4900,1
14557,4900,5
14558,4901,3
14559,4901,4
14560,4901,2
14561,4901,2
14562,4901,2
14563,4902,4
14564,4902,2
14565,4902,3
14566,4902,2
14567,4903,1
14568,4903,2
14569,4903,5
14570,4904,4
14571,4905,1
14572,4906,1
14573,4906,1
14574,4906,2
14575,4906,4
14576,4907,5
14577,4907,1
14578,4907,1
14579,4908,1
14580,4909,5
14581,4910,3
14582,4910,5
14583,4910,4
14584,4910,1
14585,4910,3
14586,4911,1
14587,4911,2
14588,4912,4
14589,4913,1
14590,4914,1
14591,4914,1
14592,4914,4
14593,4915,4
14594,4915,4
14595,4915,1
14596,4915,3
14597,4915,3
14598,4916,1
14599,4917,4
14600,4917,1
14601,4917,3
14602,4917,5
14603,4917,4
14604,4918,4
14605,4918,5
14606,4918,2
14607,4919,3
14608,4919,4
14609,4920,1
14610,4921,1
14611,4921,3
14612,4921,1
14613,4922,5
14614,4923,5
14615,4923,3
14616,4923,2
14617,4923,3
14618,4924,2
14619,4924,5
14620,4925,2
14621,4925,4
14622,4925,2
14623,4926,4
14624,4926,1
14625,4926,1
14626,4926,4
14627,4926,1
14628,4927,4
14629,4927,1
14630,4928,3
14631,4928,5
14632,4928,2
14633,4928,1
14634,4929,4
14635,4929,5
14636,4929,2
14637,4929,3
14638,4930,4
14639,4930,5
14640,4930,1
14641,4931,1
14642,4932,2
14643,4932,4
14644,4932,1
14645,4932,4
14646,4933,5
14647,4933,5
14648,4934,4
14649,4934,1
14650,4934,5
14651,4935,1
14652,4935,4
14653,4935,4
14654,4936,3
14655,4936,2
14656,4937,3
14657,4937,4
14658,4937,3
14659,4937,4
14660,4938,4
14661,4938,1
14662,4938,1
14663,4938,4
14664,4938,2
14665,4939,3
14666,4939,3
14667,4939,4
14668,4940,5
14669,4940,4
14670,4940,5
14671,4940,2
14672,4940,3
14673,4941,5
14674,4942,5
14675,4942,2
14676,4942,1
14677,4942,2
14678,4943,2
14679,4943,5
14680,4943,3
14681,4944,3
14682,4944,4
14683,4944,5
14684,4945,5
14685,4945,1
14686,4945,1
14687,4945,1
14688,4946,1
14689,4946,2
14690,4947,2
14691,4947,1
14692,4947,5
14693,4948,3
14694,4948,2
14695,4948,4
14696,4949,4
14697,4949,2
14698,4949,1
14699,4949,4
14700,4949,4
14701,4950,4
14702,4950,5
14703,4950,2
14704,4950,3
14705,4951,5
14706,4951,5
14707,4951,2
14708,4951,5
14709,4952,1
14710,4952,4
14711,4952,4
14712,4952,3
14713,4953,4
14714,4954,4
14715,4954,2
14716,4954,4
14717,4954,4
14718,4954,5
14719,4955,5
14720,4955,2
14721,4955,3
14722,4955,1
14723,4955,2
14724,4956,3
14725,4956,2
14726,4956,1
14727,4956,2
14728,4956,2
14729,4957,3
14730,4957,2
14731,4957,4
14732,4957,4
14733,4957,2
14734,4958,4
14735,4958,2
14736,4958,1
14737,4958,4
14738,4959,2
14739,4959,3
14740,4959,1
14741,4960,5
14742,4960,5
14743,4960,2
14744,4960,1
14745,4961,4
14746,4962,3
14747,4962,5
14748,4962,5
14749,4962,5
14750,4962,1
14751,4963,1
14752,4963,2
14753,4963,3
14754,4963,2
14755,4963,3
14756,4964,4
14757,4964,5
14758,4964,5
14759,4964,4
14760,4964,4
14761,4965,2
14762,4965,1
14763,4966,4
14764,4966,5
14765,4966,4
14766,4966,3
14767,4966,4
14768,4967,4
14769,4967,4
14770,4967,2
14771,4967,1
14772,4967,2
14773,4968,3
14774,4969,3
14775,4969,2
14776,4969,5
14777,4970,3
14778,4970,1
14779,4970,2
14780,4971,5
14781,4971,1
14782,4971,4
14783,4972,5
14784,4972,4
14785,4972,5
14786,4973,4
14787,4974,3
14788,4974,1
14789,4974,4
14790,4974,4
14791,4974,3
14792,4975,4
14793,4975,3
14794,4975,2
14795,4975,2
14796,4976,5
14797,4976,2
14798,4976,3
14799,4977,5
14800,4977,2
14801,4977,1
14802,4978,3
14803,4978,3
14804,4978,2
14805,4978,1
14806,4978,2
14807,4979,2
14808,4980,4
14809,4980,4
14810,4980,2
14811,4981,4
14812,4981,4
14813,4982,5
14814,4982,3
14815,4982,3
14816,4983,4
14817,4984,2
14818,4984,2
14819,4985,4
14820,4985,4
14821,4985,4
14822,4986,3
14823,4987,3
14824,4987,1
14825,4987,4
14826,4988,5
14827,4988,2
14828,4988,2
14829,4989,1
14830,4989,5
14831,4989,2
14832,4989,1
14833,4990,5
14834,4990,3
14835,4991,1
14836,4991,3
14837,4991,5
14838,4991,1
14839,4992,5
14840,4993,3
14841,4993,2
14842,4993,4
14843,4993,3
14844,4993,3
14845,4994,5
14846,4994,3
14847,4994,5
14848,4995,2
14849,4995,2
14850,4995,4
14851,4995,3
14852,4995,2
14853,4996,1
14854,4996,3
14855,4996,1
14856,4996,2
14857,4996,1
14858,4997,2
14859,4998,1
14860,4998,2
14861,4998,3
14862,4999,5
14863,4999,1
14864,4999,3
14865,5000,5
14866,5000,5
14867,5001,1
14868,5001,2
14869,5001,2
14870,5001,2
14871,5002,3
14872,5002,3
14873,5003,4
14874,5003,3
14875,5004,4
14876,5005,5
14877,5005,5
14878,5005,5
14879,5005,2
14880,5006,5
14881,5006,4
14882,5006,5
14883,5006,5
14884,5007,1
14885,5007,2
14886,5007,5
14887,5007,4
14888,5008,1
14889,5008,3
14890,5009,5
14891,5010,3
14892,5010,3
14893,5010,1
14894,5011,5
14895,5011,4
14896,5011,4
14897,5012,1
14898,5012,4
14899,5012,2
14900,5013,5
14901,5013,4
14902,5014,1
14903,5014,1
14904,5015,3
14905,5015,5
14906,5016,5
14907,5016,1
14908,5016,4
14909,5016,2
14910,5016,3
14911,5017,3
14912,5017,2
14913,5018,2
14914,5018,2
14915,5018,1
14916,5018,4
14917,5018,2
14918,5019,4
14919,5020,2
14920,5020,5
14921,5020,1
14922,5020,5
14923,5021,3
14924,5022,5
14925,5022,5
14926,5022,5
14927,5022,5
14928,5022,4
14929,5023,5
14930,5023,2
14931,5024,3
14932,5024,4
14933,5024,4
14934,5025,4
14935,5026,3
14936,5027,1
14937,5027,4
14938,5028,2
14939,5028,5
14940,5028,5
14941,5029,1
14942,5029,2
14943,5029,3
14944,5029,5
14945,5030,5
14946,5030,5
14947,5030,2
14948,5030,5
14949,5030,4
14950,5031,4
14951,5032,2
14952,5032,2
14953,5032,4
14954,5032,3
14955,5032,4
14956,5033,5
14957,5033,2
14958,5033,1
14959,5034,5
14960,5035,4
14961,5035,5
14962,5035,1
14963,5036,1
14964,5036,5
14965,5036,1
14966,5036,2
14967,5037,4
14968,5037,1
14969,5037,1
14970,5038,3
14971,5038,2
14972,5039,4
14973,5039,2
14974,5040,5
14975,5040,2
14976,5040,2
14977,5041,3
14978,5041,1
14979,5041,2
14980,5041,1
14981,5042,3
14982,5042,2
14983,5042,5
14984,5043,1
14985,5043,1
14986,5043,4
14987,5044,2
14988,5044,4
14989,5044,2
14990,5045,4
14991,5045,1
14992,5045,1
14993,5045,1
14994,5046,5
14995,5046,1
14996,5046,4
14997,5047,2
14998,5047,1
14999,5047,1
15000,5047,5
15001,5047,1
15002,5048,3
15003,5048,5
15004,5048,5
15005,5048,2
15006,5048,2
15007,5049,2
15008,5049,2
15009,5049,4
15010,5049,1
15011,5050,4
15012,5050,5
15013,5050,5
15014,5050,2
15015,5051,4
15016,5051,3
15017,5052,3
15018,5052,3
15019,5052,4
15020,5052,2
15021,5053,1
15022,5054,5
15023,5054,1
15024,5054,4
15025,5054,1
15026,5054,1
15027,5055,1
15028,5055,5
15029,5055,3
15030,5055,5
15031,5056,5
15032,5056,1
15033,5056,4
15034,5056,3
15035,5056,1
15036,5057,3
15037,5057,3
15038,5058,5
15039,5058,4
15040,5058,5
15041,5058,5
15042,5058,3
15043,5059,5
15044,5060,4
15045,5060,5
15046,5060,5
15047,5061,1
15048,5062,2
15049,5063,3
15050,5063,4
15051,5063,1
15052,5063,1
15053,5063,1
15054,5064,4
15055,5064,5
15056,5064,1
15057,5064,2
15058,5064,4
15059,5065,1
15060,5065,3
15061,5065,2
15062,5066,1
15063,5066,4
15064,5066,2
15065,5066,1
15066,5066,5
15067,5067,5
15068,5067,1
15069,5067,2
15070,5067,5
15071,5068,2
15072,5068,1
15073,5068,5
15074,5068,4
15075,5068,5
15076,5069,4
15077,5069,4
15078,5069,2
15079,5069,4
15080,5070,1
15081,5070,5
15082,5070,5
15083,5070,4
15084,5071,5
15085,5071,4
15086,5071,4
15087,5071,4
15088,5071,4
15089,5072,3
15090,5073,2
15091,5074,4
15092,5074,5
15093,5075,3
15094,5075,1
15095,5075,4
15096,5075,4
15097,5076,5
15098,5076,4
15099,5076,4
15100,5077,5
15101,5077,2
15102,5077,2
15103,5077,3
15104,5077,3
15105,5078,1
15106,5079,3
15107,5079,5
15108,5079,1
15109,5080,1
15110,5081,3
15111,5081,4
15112,5081,5
15113,5081,2
15114,5082,5
15115,5083,4
15116,5083,3
15117,5083,4
15118,5083,5
15119,5084,5
15120,5084,3
15121,5084,2
15122,5084,5
15123,5085,3
15124,5086,5
15125,5086,1
15126,5086,5
15127,5087,5
15128,5087,3
15129,5088,5
15130,5088,2
15131,5088,2
15132,5089,5
15133,5089,5
15134,5089,5
15135,5090,4
15136,5090,5
15137,5090,1
15138,5091,2
15139,5092,3
15140,5092,2
15141,5092,1
15142,5092,1
15143,5093,1
15144,5093,5
15145,5094,1
15146,5094,4
15147,5094,3
15148,5095,4
15149,5095,1
15150,5095,5
15151,5096,5
15152,5097,1
15153,5097,1
15154,5097,1
15155,5097,1
15156,5097,2
15157,5098,1
15158,5098,1
15159,5098,2
15160,5098,4
15161,5099,5
15162,5099,4
15163,5099,4
15164,5099,1
15165,5099,4
15166,5100,4
15167,5101,1
15168,5102,4
15169,5102,2
15170,5102,3
15171,5102,2
15172,5103,4
15173,5103,4
15174,5103,4
15175,5103,3
15176,5104,4
15177,5105,4
15178,5105,3
15179,5105,3
15180,5106,3
15181,5106,1
15182,5106,3
15183,5106,2
15184,5107,4
15185,5107,2
15186,5108,1
15187,5108,4
15188,5108,1
15189,5109,2
15190,5109,2
15191,5109,4
15192,5109,2
15193,5110,5
15194,5110,5
15195,5110,1
15196,5110,3
15197,5110,2
15198,5111,2
15199,5111,4
15200,5111,5
15201,5112,1
15202,5112,5
15203,5112,1
15204,5112,4
15205,5113,5
15206,5113,3
15207,5113,1
15208,5114,4
15209,5115,5
15210,5115,3
15211,5115,3
15212,5115,5
15213,5116,3
15214,5116,2
15215,5116,1
15216,5116,1
15217,5117,2
15218,5117,1
15219,5117,5
15220,5117,3
15221,5118,3
15222,5118,3
15223,5119,1
15224,5119,3
15225,5119,4
15226,5119,4
15227,5119,2
15228,5120,2
15229,5120,1
15230,5120,1
15231,5120,2
15232,5120,4
15233,5121,5
15234,5121,5
15235,5122,4
15236,5122,1
15237,5122,2
15238,5122,1
15239,5122,4
15240,5123,5
15241,5123,4
15242,5123,2
15243,5123,4
15244,5123,5
15245,5124,5
15246,5125,4
15247,5126,1
15248,5126,4
15249,5127,3
15250,5127,2
15251,5127,1
15252,5127,5
15253,5128,1
15254,5129,1
15255,5129,5
15256,5129,3
15257,5130,4
15258,5130,3
15259,5130,4
15260,5130,4
15261,5131,2
15262,5131,4
15263,5131,5
15264,5131,4
15265,5132,1
15266,5132,1
15267,5132,3
15268,5133,1
15269,5134,3
15270,5135,1
15271,5135,4
15272,5135,2
15273,5136,1
15274,5137,4
15275,5137,4
15276,5137,4
15277,5137,2
15278,5137,5
15279,5138,4
15280,5138,5
15281,5139,5
15282,5140,2
15283,5140,4
15284,5140,5
15285,5140,4
15286,5141,4
15287,5141,3
15288,5141,2
15289,5141,3
15290,5141,2
15291,5142,1
15292,5142,4
15293,5142,2
15294,5142,3
15295,5143,3
15296,5143,3
15297,5144,1
15298,5145,4
15299,5145,1
15300,5145,5
15301,5145,1
15302,5145,4
15303,5146,2
15304,5146,2
15305,5146,2
15306,5147,2
15307,5147,3
15308,5147,5
15309,5147,1
15310,5148,2
15311,5149,3
15312,5150,3
15313,5150,5
15314,5150,5
15315,5151,1
15316,5151,2
15317,5152,5
15318,5152,1
15319,5153,1
15320,5153,4
15321,5153,5
15322,5154,4
15323,5155,4
15324,5155,1
15325,5156,4
15326,5157,3
15327,5157,3
15328,5158,2
15329,5158,2
15330,5158,1
15331,5159,3
15332,5159,3
15333,5159,2
15334,5159,1
15335,5159,2
15336,5160,3
15337,5160,4
15338,5161,2
15339,5161,1
15340,5161,5
15341,5162,3
15342,5162,3
15343,5163,5
15344,5163,3
15345,5163,5
15346,5163,4
15347,5164,4
15348,5164,2
15349,5164,4
15350,5164,1
15351,5164,3
15352,5165,1
15353,5165,4
15354,5165,4
15355,5166,4
15356,5166,5
15357,5166,2
15358,5166,2
15359,5166,3
15360,5167,3
15361,5167,3
15362,5167,2
15363,5168,4
15364,5168,3
15365,5168,3
15366,5168,3
15367,5169,2
15368,5169,5
15369,5169,4
15370,5169,4
15371,5170,2
15372,5171,4
15373,5171,3
15374,5171,5
15375,5171,4
15376,5172,4
15377,5172,2
15378,5172,5
15379,5173,1
15380,5173,4
15381,5173,5
15382,5173,3
15383,5173,2
15384,5174,1
15385,5174,4
15386,5174,1
15387,5174,5
15388,5175,3
15389,5176,2
15390,5176,3
15391,5176,5
15392,5176,3
15393,5177,2
15394,5177,1
15395,5177,5
15396,5178,3
15397,5178,4
15398,5178,4
15399,5178,1
15400,5179,1
15401,5179,1
15402,5179,1
15403,5180,3
15404,5180,2
15405,5180,2
15406,5180,2
15407,5181,5
15408,5181,4
15409,5181,1
15410,5181,1
15411,5181,5
15412,5182,4
15413,5182,5
15414,5182,4
15415,5182,3
15416,5182,5
15417,5183,5
15418,5184,2
15419,5185,4
15420,5185,5
15421,5185,3
15422,5186,1
15423,5186,5
15424,5186,2
15425,5186,1
15426,5187,1
15427,5187,5
15428,5187,4
15429,5187,5
15430,5187,3
15431,5188,1
15432,5188,2
15433,5188,1
15434,5188,5
15435,5189,4
15436,5190,1
15437,5190,5
15438,5190,2
15439,5190,2
15440,5191,1
15441,5191,5
15442,5191,1
15443,5192,2
15444,5193,1
15445,5194,4
15446,5195,3
15447,5196,4
15448,5197,2
15449,5197,2
15450,5197,4
15451,5198,4
15452,5199,1
15453,5199,1
15454,5199,2
15455,5199,1
15456,5200,3
15457,5200,4
15458,5200,2
15459,5200,1
15460,5200,3
15461,5201,5
15462,5201,3
15463,5201,5
15464,5202,4
15465,5202,5
15466,5202,4
15467,5202,2
15468,5203,2
15469,5203,4
15470,5203,5
15471,5203,3
15472,5203,5
15473,5204,4
15474,5205,5
15475,5205,1
15476,5206,3
15477,5206,4
15478,5206,4
15479,5206,3
15480,5207,5
15481,5207,1
15482,5207,3
15483,5208,1
15484,5209,3
15485,5209,5
15486,5210,2
15487,5210,3
15488,5210,2
15489,5211,1
15490,5211,4
15491,5211,2
15492,5212,2
15493,5213,3
15494,5213,5
15495,5213,3
15496,5213,3
15497,5213,4
15498,5214,1
15499,5214,2
15500,5214,1
15501,5215,2
15502,5215,1
15503,5216,5
15504,5216,4
15505,5217,2
15506,5217,4
15507,5217,4
15508,5218,3
15509,5219,2
15510,5219,2
15511,5220,3
15512,5221,1
15513,5221,1
15514,5221,5
15515,5222,5
15516,5223,4
15517,5224,1
15518,5224,2
15519,5224,2
15520,5224,1
15521,5224,1
15522,5225,1
15523,5225,5
15524,5225,2
15525,5225,3
15526,5226,2
15527,5226,1
15528,5226,3
15529,5226,1
15530,5226,2
15531,5227,3
15532,5227,4
15533,5227,2
15534,5227,3
15535,5227,1
15536,5228,4
15537,5228,2
15538,5228,2
15539,5228,2
15540,5229,1
15541,5230,5
15542,5230,4
15543,5230,5
15544,5231,1
15545,5232,2
15546,5232,5
15547,5232,5
15548,5232,5
15549,5232,4
15550,5233,2
15551,5233,5
15552,5233,5
15553,5233,2
15554,5234,1
15555,5234,2
15556,5234,5
15557,5234,3
15558,5235,4
15559,5236,5
15560,5236,2
15561,5237,3
15562,5237,4
15563,5237,5
15564,5237,4
15565,5238,4
15566,5239,2
15567,5239,5
15568,5240,3
15569,5240,1
15570,5240,1
15571,5240,5
15572,5241,1
15573,5241,5
15574,5242,5
15575,5242,3
15576,5242,4
15577,5242,1
15578,5243,4
15579,5243,2
15580,5243,1
15581,5243,1
15582,5244,5
15583,5244,3
15584,5244,2
15585,5244,2
15586,5245,1
15587,5245,4
15588,5245,3
15589,5245,2
15590,5245,2
15591,5246,2
15592,5247,2
15593,5247,1
15594,5247,2
15595,5248,3
15596,5249,3
15597,5249,4
15598,5250,3
15599,5250,4
15600,5251,3
15601,5251,4
15602,5251,4
15603,5252,5
15604,5252,1
15605,5253,4
15606,5253,5
15607,5253,3
15608,5253,4
15609,5253,1
15610,5254,3
15611,5255,1
15612,5256,3
15613,5256,4
15614,5257,3
15615,5257,1
15616,5257,2
15617,5258,3
15618,5258,4
15619,5258,1
15620,5258,1
15621,5259,4
15622,5260,1
15623,5260,3
15624,5260,1
15625,5260,2
15626,5261,4
15627,5261,5
15628,5262,3
15629,5262,4
15630,5262,3
15631,5262,2
15632,5263,3
15633,5264,3
15634,5265,4
15635,5265,2
15636,5265,1
15637,5265,4
15638,5265,3
15639,5266,3
15640,5266,1
15641,5267,4
15642,5267,2
15643,5267,5
15644,5268,1
15645,5268,3
15646,5268,1
15647,5268,2
15648,5268,1
15649,5269,5
15650,5269,1
15651,5269,1
15652,5270,1
15653,5270,5
15654,5270,3
15655,5270,5
15656,5270,1
15657,5271,2
15658,5271,2
15659,5271,5
15660,5271,3
15661,5272,2
15662,5272,3
15663,5272,2
15664,5272,4
15665,5273,3
15666,5273,4
15667,5273,4
15668,5273,4
15669,5274,5
15670,5274,2
15671,5274,5
15672,5274,3
15673,5275,2
15674,5276,5
15675,5276,4
15676,5277,5
15677,5278,1
15678,5278,3
15679,5278,3
15680,5279,5
15681,5280,2
15682,5280,4
15683,5280,3
15684,5280,4
15685,5281,5
15686,5282,5
15687,5282,3
15688,5282,4
15689,5282,1
15690,5282,2
15691,5283,5
15692,5284,2
15693,5284,4
15694,5284,5
15695,5285,2
15696,5285,3
15697,5285,2
15698,5286,4
15699,5286,2
15700,5286,5
15701,5287,3
15702,5288,5
15703,5289,5
15704,5289,5
15705,5289,3
15706,5289,4
15707,5289,1
15708,5290,1
15709,5291,2
15710,5291,1
15711,5291,5
15712,5291,1
15713,5292,1
15714,5293,3
15715,5293,4
15716,5293,2
15717,5293,3
15718,5294,1
15719,5294,5
15720,5294,3
15721,5295,3
15722,5295,2
15723,5295,4
15724,5296,2
15725,5296,3
15726,5296,4
15727,5296,1
15728,5296,5
15729,5297,5
15730,5297,1
15731,5298,1
15732,5298,4
15733,5299,4
15734,5300,2
15735,5301,2
15736,5301,4
15737,5302,1
15738,5302,2
15739,5302,5
15740,5302,3
15741,5303,1
15742,5304,1
15743,5304,4
15744,5304,1
15745,5305,4
15746,5305,5
15747,5305,1
15748,5306,4
15749,5306,4
15750,5306,3
15751,5306,5
15752,5307,3
15753,5307,2
15754,5307,2
15755,5307,5
15756,5308,1
15757,5308,2
15758,5309,5
15759,5309,1
15760,5309,5
15761,5309,5
15762,5310,4
15763,5310,5
15764,5310,1
15765,5310,4
15766,5311,5
15767,5312,5
15768,5312,2
15769,5312,4
15770,5312,1
15771,5312,3
15772,5313,2
15773,5313,1
15774,5313,4
15775,5314,4
15776,5315,3
15777,5315,1
15778,5315,1
15779,5316,1
15780,5316,1
15781,5317,4
15782,5317,2
15783,5318,5
15784,5318,4
15785,5318,4
15786,5318,3
15787,5318,1
15788,5319,3
15789,5319,3
15790,5319,3
15791,5319,1
15792,5319,5
15793,5320,4
15794,5320,5
15795,5320,1
15796,5321,3
15797,5321,3
15798,5321,3
15799,5321,3
15800,5322,2
15801,5322,2
15802,5322,3
15803,5322,1
15804,5322,3
15805,5323,5
15806,5323,3
15807,5323,2
15808,5324,1
15809,5324,3
15810,5324,2
15811,5324,3
15812,5324,3
15813,5325,5
15814,5326,4
15815,5326,5
15816,5327,3
15817,5327,5
15818,5327,5
15819,5328,5
15820,5328,3
15821,5328,1
15822,5329,2
15823,5329,4
15824,5330,4
15825,5330,1
15826,5330,1
15827,5330,4
15828,5331,4
15829,5331,2
15830,5331,5
15831,5331,2
15832,5331,3
15833,5332,3
15834,5332,5
15835,5332,3
15836,5332,1
15837,5332,4
15838,5333,4
15839,5333,1
15840,5333,3
15841,5333,5
15842,5333,2
15843,5334,4
15844,5334,4
15845,5335,4
15846,5335,4
15847,5335,1
15848,5335,1
15849,5336,5
15850,5336,4
15851,5336,1
15852,5336,4
15853,5337,3
15854,5337,1
15855,5337,4
15856,5337,4
15857,5337,2
15858,5338,3
15859,5338,4
15860,5339,5
15861,5339,1
15862,5339,3
15863,5339,5
15864,5339,4
15865,5340,2
15866,5340,1
15867,5340,1
15868,5340,2
15869,5341,5
15870,5341,3
15871,5341,4
15872,5341,5
15873,5341,1
15874,5342,2
15875,5343,4
15876,5343,1
15877,5344,1
15878,5344,1
15879,5345,1
15880,5345,4
15881,5345,1
15882,5346,4
15883,5347,3
15884,5348,5
15885,5348,3
15886,5348,2
15887,5349,3
15888,5349,2
15889,5349,5
15890,5349,5
15891,5349,2
15892,5350,5
15893,5351,4
15894,5351,4
15895,5351,5
15896,5351,4
15897,5351,3
15898,5352,4
15899,5352,3
15900,5352,3
15901,5353,3
15902,5354,2
15903,5354,2
15904,5354,3
15905,5354,1
15906,5354,5
15907,5355,5
15908,5355,2
15909,5355,2
15910,5355,3
15911,5355,2
15912,5356,3
15913,5356,5
15914,5356,1
